congress,chamber,rollnumber,icpsr,cast_code,prob
82,Senate,123,4922,7,57.7
82,Senate,123,4949,7,93.1
82,Senate,123,4979,6,98.7
82,Senate,123,5009,6,99.5
82,Senate,123,5122,6,99.2
82,Senate,123,5158,7,59.0
82,Senate,123,5213,6,99.3
82,Senate,123,5240,6,96.0
82,Senate,123,5343,6,20.8
82,Senate,123,5452,7,10.1
82,Senate,123,5591,6,73.5
82,Senate,123,5739,1,97.6
82,Senate,123,5767,6,99.4
82,Senate,123,5913,6,95.3
82,Senate,123,5944,6,71.3
82,Senate,123,6021,7,78.9
82,Senate,123,6107,6,99.1
82,Senate,123,6132,6,93.5
82,Senate,123,6137,1,49.9
82,Senate,123,6151,6,97.6
82,Senate,123,6242,6,99.5
82,Senate,123,6293,6,95.4
82,Senate,123,6346,6,47.4
82,Senate,123,6525,7,55.3
82,Senate,123,6597,1,2.6
82,Senate,123,6613,1,92.4
82,Senate,123,6796,6,48.7
82,Senate,123,6820,7,99.1
82,Senate,123,6856,6,98.0
82,Senate,123,6939,1,74.7
82,Senate,123,7020,6,70.2
82,Senate,123,7070,7,94.5
82,Senate,123,7229,6,72.2
82,Senate,123,7958,7,94.2
82,Senate,123,8138,6,97.9
82,Senate,123,8185,1,83.6
82,Senate,123,8270,6,47.0
82,Senate,123,8593,6,98.7
82,Senate,123,8635,1,95.2
82,Senate,123,8666,1,72.9
82,Senate,123,8708,7,96.3
82,Senate,123,8764,4,99.4
82,Senate,123,8883,6,98.7
82,Senate,123,9152,7,87.4
82,Senate,123,9374,1,70.3
82,Senate,123,9401,7,90.8
82,Senate,123,9561,6,99.2
82,Senate,123,9865,7,65.9
82,Senate,123,9930,1,41.5
82,Senate,123,9998,6,51.9
82,Senate,123,10110,1,75.6
82,Senate,123,10163,1,73.1
82,Senate,123,10450,7,31.6
82,Senate,123,96738,7,88.8
82,Senate,124,52,7,92.3
82,Senate,124,165,7,77.4
82,Senate,124,645,1,83.1
82,Senate,124,659,1,85.6
82,Senate,124,1021,7,89.0
82,Senate,124,1024,1,77.9
82,Senate,124,1027,1,89.2
82,Senate,124,1338,7,64.5
82,Senate,124,1341,3,80.6
82,Senate,124,1365,7,69.0
82,Senate,124,1395,6,28.1
82,Senate,124,1489,6,19.0
82,Senate,124,1510,6,16.4
82,Senate,124,1570,1,68.2
82,Senate,124,1678,6,89.4
82,Senate,124,1831,6,92.5
82,Senate,124,1986,6,95.2
82,Senate,124,2066,6,34.9
82,Senate,124,2609,7,91.1
82,Senate,124,2691,1,96.4
82,Senate,124,2745,7,97.3
82,Senate,124,2803,1,68.3
82,Senate,124,2822,6,94.0
82,Senate,124,2838,6,48.4
82,Senate,124,2901,6,97.5
82,Senate,124,3110,1,97.5
82,Senate,124,3206,7,98.0
82,Senate,124,3349,1,23.7
82,Senate,124,3388,6,99.9
82,Senate,124,3536,7,77.0
82,Senate,124,3603,4,77.5
82,Senate,124,3783,6,66.4
82,Senate,124,4227,6,87.5
82,Senate,124,4321,1,98.5
82,Senate,124,4328,6,66.3
82,Senate,124,4382,1,84.4
82,Senate,124,4418,6,99.3
82,Senate,124,4483,6,85.8
82,Senate,124,4520,6,84.5
82,Senate,124,4728,6,63.7
82,Senate,124,4747,1,23.4
82,Senate,124,4834,1,99.6
82,Senate,124,4922,7,69.2
82,Senate,124,4949,7,81.5
82,Senate,124,4979,6,95.7
82,Senate,124,5009,6,98.8
82,Senate,124,5122,6,97.6
82,Senate,124,5158,7,72.2
82,Senate,124,5213,6,97.8
82,Senate,124,5240,6,88.1
82,Senate,124,5343,1,91.5
82,Senate,124,5452,7,25.4
82,Senate,124,5591,6,49.0
82,Senate,124,5739,1,99.5
82,Senate,124,5767,6,98.4
82,Senate,124,5913,6,85.1
82,Senate,124,5944,6,52.8
82,Senate,124,6021,7,87.7
82,Senate,124,6107,6,97.6
82,Senate,124,6132,6,83.4
82,Senate,124,6137,1,70.2
82,Senate,124,6151,6,93.8
82,Senate,124,6242,6,98.4
82,Senate,124,6293,6,85.3
82,Senate,124,6346,1,82.4
82,Senate,124,6525,7,75.2
82,Senate,124,6597,1,8.6
82,Senate,124,6613,1,99.1
82,Senate,124,6796,6,28.3
82,Senate,124,6820,7,97.3
82,Senate,124,6856,6,93.4
82,Senate,124,6939,1,90.2
82,Senate,124,7020,1,58.3
82,Senate,124,7070,1,17.2
82,Senate,124,7229,1,58.3
82,Senate,124,7958,1,14.4
82,Senate,124,8138,6,94.7
82,Senate,124,8185,1,94.3
82,Senate,124,8270,6,29.6
82,Senate,124,8593,6,95.9
82,Senate,124,8635,1,98.7
82,Senate,124,8666,1,90.1
82,Senate,124,8708,7,90.9
82,Senate,124,8764,4,98.3
82,Senate,124,8883,6,96.7
82,Senate,124,9152,7,93.8
82,Senate,124,9374,1,88.4
82,Senate,124,9401,7,97.8
82,Senate,124,9561,6,97.3
82,Senate,124,9865,7,82.0
82,Senate,124,9930,1,56.2
82,Senate,124,9998,1,61.3
82,Senate,124,10110,1,90.5
82,Senate,124,10163,1,80.5
82,Senate,124,10450,7,55.0
82,Senate,124,96738,7,98.1
82,Senate,125,52,3,85.0
82,Senate,125,165,7,99.0
82,Senate,125,645,6,18.9
82,Senate,125,659,6,40.0
82,Senate,125,1021,7,83.9
82,Senate,125,1024,1,80.4
82,Senate,125,1027,6,21.1
82,Senate,125,1338,3,88.6
82,Senate,125,1341,3,86.6
82,Senate,125,1365,7,98.2
82,Senate,125,1395,1,90.8
82,Senate,125,1489,1,86.3
82,Senate,125,1510,1,89.2
82,Senate,125,1570,1,94.2
82,Senate,125,1678,1,99.5
82,Senate,125,1831,1,99.6
82,Senate,125,1986,1,99.7
82,Senate,125,2066,1,94.9
82,Senate,125,2609,7,79.2
82,Senate,125,2691,6,67.9
82,Senate,125,2745,3,72.3
82,Senate,125,2803,1,90.4
82,Senate,125,2822,1,99.5
82,Senate,125,2838,1,92.8
82,Senate,125,2901,1,99.7
82,Senate,125,3110,6,42.6
82,Senate,125,3206,7,65.1
82,Senate,125,3349,1,99.1
82,Senate,125,3388,1,99.9
82,Senate,125,3536,7,99.2
82,Senate,125,3603,3,99.2
82,Senate,125,3783,1,96.9
82,Senate,125,4227,1,99.4
82,Senate,125,4321,6,45.1
82,Senate,125,4328,1,96.6
82,Senate,125,4382,1,83.8
82,Senate,125,4418,1,99.8
82,Senate,125,4483,1,99.4
82,Senate,125,4520,1,99.4
82,Senate,125,4728,1,95.3
82,Senate,125,4747,1,99.0
82,Senate,125,4834,6,54.0
82,Senate,125,4922,7,83.0
82,Senate,125,4949,7,99.3
82,Senate,125,4979,1,99.7
82,Senate,125,5009,1,99.8
82,Senate,125,5122,1,99.4
82,Senate,125,5158,3,85.2
82,Senate,125,5213,1,99.8
82,Senate,125,5240,1,97.5
82,Senate,125,5343,1,82.5
82,Senate,125,5452,7,99.0
82,Senate,125,5591,1,71.3
82,Senate,125,5739,1,47.8
82,Senate,125,5767,1,99.8
82,Senate,125,5913,1,98.8
82,Senate,125,5944,1,95.8
82,Senate,125,6021,7,76.4
82,Senate,125,6107,7,99.8
82,Senate,125,6132,1,99.2
82,Senate,125,6137,1,92.9
82,Senate,125,6151,1,99.5
82,Senate,125,6242,1,99.8
82,Senate,125,6293,1,99.3
82,Senate,125,6346,1,82.7
82,Senate,125,6525,7,91.8
82,Senate,125,6597,1,99.5
82,Senate,125,6613,6,66.0
82,Senate,125,6796,1,92.7
82,Senate,125,6820,7,99.4
82,Senate,125,6856,1,99.3
82,Senate,125,6939,1,86.0
82,Senate,125,7020,1,97.1
82,Senate,125,7070,1,99.1
82,Senate,125,7229,1,95.0
82,Senate,125,7958,6,0.8
82,Senate,125,8138,3,99.5
82,Senate,125,8185,1,79.5
82,Senate,125,8270,1,90.5
82,Senate,125,8593,1,99.7
82,Senate,125,8635,1,59.2
82,Senate,125,8666,1,87.1
82,Senate,125,8708,7,99.3
82,Senate,125,8764,3,99.8
82,Senate,125,8883,1,99.7
82,Senate,125,9152,7,70.3
82,Senate,125,9374,1,88.2
82,Senate,125,9401,3,70.3
82,Senate,125,9561,1,99.7
82,Senate,125,9865,7,87.8
82,Senate,125,9930,1,90.2
82,Senate,125,9998,1,87.1
82,Senate,125,10110,1,85.4
82,Senate,125,10163,6,26.8
82,Senate,125,10450,3,96.8
82,Senate,125,96738,3,63.8
82,Senate,126,52,2,48.0
82,Senate,126,165,7,84.2
82,Senate,126,645,1,81.5
82,Senate,126,659,1,19.0
82,Senate,126,1021,5,31.2
82,Senate,126,1024,6,15.1
82,Senate,126,1027,7,78.1
82,Senate,126,1338,1,78.2
82,Senate,126,1341,6,25.3
82,Senate,126,1365,1,40.0
82,Senate,126,1395,6,29.8
82,Senate,126,1489,1,75.0
82,Senate,126,1510,1,62.4
82,Senate,126,1570,1,57.5
82,Senate,126,1678,6,86.2
82,Senate,126,1831,7,87.4
82,Senate,126,1986,6,87.4
82,Senate,126,2066,6,45.0
82,Senate,126,2609,1,74.2
82,Senate,126,2691,1,22.5
82,Senate,126,2745,1,55.5
82,Senate,126,2803,1,73.3
82,Senate,126,2822,1,19.6
82,Senate,126,2838,6,30.8
82,Senate,126,2901,6,86.0
82,Senate,126,3110,1,77.9
82,Senate,126,3206,1,65.4
82,Senate,126,3349,1,26.5
82,Senate,126,3388,1,8.5
82,Senate,126,3536,1,20.9
82,Senate,126,3603,6,79.7
82,Senate,126,3783,6,85.7
82,Senate,126,4227,6,86.2
82,Senate,126,4321,1,73.1
82,Senate,126,4328,7,85.8
82,Senate,126,4382,1,76.4
82,Senate,126,4418,6,90.2
82,Senate,126,4483,6,79.0
82,Senate,126,4520,6,77.3
82,Senate,126,4728,6,85.9
82,Senate,126,4747,6,83.0
82,Senate,126,4834,6,43.7
82,Senate,126,4922,1,84.7
82,Senate,126,4949,6,76.3
82,Senate,126,4979,6,88.3
82,Senate,126,5009,6,88.4
82,Senate,126,5122,6,90.1
82,Senate,126,5158,1,81.7
82,Senate,126,5213,6,88.6
82,Senate,126,5240,6,88.2
82,Senate,126,5343,7,65.5
82,Senate,126,5452,1,26.2
82,Senate,126,5591,6,83.0
82,Senate,126,5739,6,40.2
82,Senate,126,5767,6,88.5
82,Senate,126,5913,6,87.4
82,Senate,126,5944,6,42.8
82,Senate,126,6021,1,82.5
82,Senate,126,6107,6,86.9
82,Senate,126,6132,6,74.1
82,Senate,126,6137,1,63.2
82,Senate,126,6151,6,80.5
82,Senate,126,6242,6,89.5
82,Senate,126,6293,6,85.6
82,Senate,126,6346,6,80.3
82,Senate,126,6525,1,63.3
82,Senate,126,6597,7,87.6
82,Senate,126,6613,6,74.3
82,Senate,126,6796,1,62.5
82,Senate,126,6820,7,90.0
82,Senate,126,6856,7,88.9
82,Senate,126,6939,6,42.3
82,Senate,126,7020,6,71.8
82,Senate,126,7070,6,85.8
82,Senate,126,7229,7,81.6
82,Senate,126,7958,6,74.0
82,Senate,126,8138,6,81.5
82,Senate,126,8185,6,38.3
82,Senate,126,8270,1,71.9
82,Senate,126,8593,6,86.5
82,Senate,126,8635,1,65.0
82,Senate,126,8666,6,49.2
82,Senate,126,8708,6,76.7
82,Senate,126,8764,6,88.8
82,Senate,126,8883,1,15.4
82,Senate,126,9152,7,79.3
82,Senate,126,9374,6,47.3
82,Senate,126,9401,7,52.9
82,Senate,126,9561,6,89.1
82,Senate,126,9865,1,70.0
82,Senate,126,9930,1,75.5
82,Senate,126,9998,1,80.6
82,Senate,126,10110,1,58.7
82,Senate,126,10163,1,88.6
82,Senate,126,10450,7,46.4
82,Senate,126,96738,7,32.2
82,Senate,127,52,2,48.0
82,Senate,127,165,7,85.6
82,Senate,127,645,1,84.7
82,Senate,127,659,1,18.6
82,Senate,127,1021,5,29.3
82,Senate,127,1024,6,11.0
82,Senate,127,1027,7,79.3
82,Senate,127,1338,2,87.5
82,Senate,127,1341,5,20.6
82,Senate,127,1365,6,49.6
82,Senate,127,1395,6,22.2
82,Senate,127,1489,1,79.6
82,Senate,127,1510,1,66.0
82,Senate,127,1570,1,64.8
82,Senate,127,1678,6,88.0
82,Senate,127,1831,6,89.5
82,Senate,127,1986,6,89.6
82,Senate,127,2066,6,37.4
82,Senate,127,2609,1,74.9
82,Senate,127,2691,1,22.7
82,Senate,127,2745,1,53.6
82,Senate,127,2803,1,82.0
82,Senate,127,2822,7,78.9
82,Senate,127,2838,1,83.2
82,Senate,127,2901,6,87.9
82,Senate,127,3110,1,73.4
82,Senate,127,3206,1,62.3
82,Senate,127,3349,2,29.8
82,Senate,127,3388,7,95.4
82,Senate,127,3536,1,21.4
82,Senate,127,3603,7,79.5
82,Senate,127,3783,6,87.3
82,Senate,127,4227,6,88.0
82,Senate,127,4321,1,68.2
82,Senate,127,4328,7,87.5
82,Senate,127,4382,1,79.7
82,Senate,127,4418,6,93.6
82,Senate,127,4483,6,77.8
82,Senate,127,4520,6,75.1
82,Senate,127,4728,6,87.5
82,Senate,127,4747,6,84.1
82,Senate,127,4834,6,48.2
82,Senate,127,4922,1,91.3
82,Senate,127,4949,6,74.0
82,Senate,127,4979,6,90.7
82,Senate,127,5009,6,91.5
82,Senate,127,5122,6,92.9
82,Senate,127,5158,1,88.2
82,Senate,127,5213,6,91.3
82,Senate,127,5240,4,90.4
82,Senate,127,5343,7,66.4
82,Senate,127,5452,1,29.2
82,Senate,127,5591,6,83.8
82,Senate,127,5739,6,44.9
82,Senate,127,5767,6,91.3
82,Senate,127,5913,6,89.5
82,Senate,127,5944,1,70.6
82,Senate,127,6021,1,83.6
82,Senate,127,6107,4,89.2
82,Senate,127,6132,6,69.9
82,Senate,127,6137,6,29.2
82,Senate,127,6151,1,20.8
82,Senate,127,6242,6,92.4
82,Senate,127,6293,6,87.2
82,Senate,127,6346,6,81.3
82,Senate,127,6525,1,69.5
82,Senate,127,6597,7,89.8
82,Senate,127,6613,6,74.6
82,Senate,127,6796,1,69.6
82,Senate,127,6820,7,92.7
82,Senate,127,6856,7,91.3
82,Senate,127,6939,6,41.1
82,Senate,127,7020,6,70.9
82,Senate,127,7070,7,87.5
82,Senate,127,7229,7,82.7
82,Senate,127,7958,5,69.1
82,Senate,127,8138,1,19.2
82,Senate,127,8185,6,38.7
82,Senate,127,8270,1,80.0
82,Senate,127,8593,6,88.4
82,Senate,127,8635,1,61.0
82,Senate,127,8666,1,51.7
82,Senate,127,8708,6,72.8
82,Senate,127,8764,6,91.6
82,Senate,127,8883,1,14.2
82,Senate,127,9152,7,77.8
82,Senate,127,9374,6,45.9
82,Senate,127,9401,7,50.7
82,Senate,127,9561,6,91.8
82,Senate,127,9865,1,74.4
82,Senate,127,9930,1,87.8
82,Senate,127,9998,1,90.5
82,Senate,127,10110,7,59.8
82,Senate,127,10163,1,90.4
82,Senate,127,10450,7,53.8
82,Senate,127,96738,7,30.9
82,Senate,128,52,7,98.9
82,Senate,128,165,7,97.2
82,Senate,128,645,1,97.7
82,Senate,128,659,6,42.1
82,Senate,128,1021,7,98.8
82,Senate,128,1024,1,96.6
82,Senate,128,1027,7,98.3
82,Senate,128,1338,1,96.7
82,Senate,128,1341,1,98.4
82,Senate,128,1365,7,98.1
82,Senate,128,1395,1,98.3
82,Senate,128,1489,3,98.3
82,Senate,128,1510,1,98.9
82,Senate,128,1570,1,98.8
82,Senate,128,1678,1,97.0
82,Senate,128,1831,1,96.4
82,Senate,128,1986,1,96.8
82,Senate,128,2066,3,98.8
82,Senate,128,2609,1,98.6
82,Senate,128,2691,5,59.1
82,Senate,128,2745,7,98.6
82,Senate,128,2803,1,97.9
82,Senate,128,2822,7,96.5
82,Senate,128,2838,1,96.6
82,Senate,128,2901,1,96.1
82,Senate,128,3110,1,97.9
82,Senate,128,3206,1,98.5
82,Senate,128,3349,7,98.5
82,Senate,128,3388,6,9.4
82,Senate,128,3536,1,98.3
82,Senate,128,3603,1,98.3
82,Senate,128,3783,1,92.2
82,Senate,128,4227,7,96.8
82,Senate,128,4321,1,98.1
82,Senate,128,4328,7,91.4
82,Senate,128,4382,1,98.3
82,Senate,128,4418,1,94.5
82,Senate,128,4483,1,98.1
82,Senate,128,4520,1,98.2
82,Senate,128,4728,7,88.0
82,Senate,128,4747,1,97.7
82,Senate,128,4834,1,97.5
82,Senate,128,4922,1,95.4
82,Senate,128,4949,1,98.3
82,Senate,128,4979,1,96.1
82,Senate,128,5009,1,95.5
82,Senate,128,5122,1,88.6
82,Senate,128,5158,6,3.2
82,Senate,128,5213,1,96.1
82,Senate,128,5240,1,82.2
82,Senate,128,5343,1,98.9
82,Senate,128,5452,1,98.5
82,Senate,128,5591,1,40.5
82,Senate,128,5739,1,97.7
82,Senate,128,5767,1,95.9
82,Senate,128,5913,1,93.8
82,Senate,128,5944,1,97.9
82,Senate,128,6021,1,97.7
82,Senate,128,6107,2,96.4
82,Senate,128,6132,1,98.0
82,Senate,128,6137,7,98.7
82,Senate,128,6151,1,96.7
82,Senate,128,6242,1,95.4
82,Senate,128,6293,1,97.0
82,Senate,128,6346,1,88.9
82,Senate,128,6525,1,98.8
82,Senate,128,6597,7,95.8
82,Senate,128,6613,1,70.0
82,Senate,128,6796,1,98.7
82,Senate,128,6820,1,88.3
82,Senate,128,6856,1,93.1
82,Senate,128,6939,1,99.0
82,Senate,128,7020,1,98.7
82,Senate,128,7070,1,96.5
82,Senate,128,7229,6,4.6
82,Senate,128,7958,1,97.7
82,Senate,128,8138,1,96.5
82,Senate,128,8185,1,98.9
82,Senate,128,8270,1,98.1
82,Senate,128,8593,1,97.0
82,Senate,128,8635,1,98.3
82,Senate,128,8666,1,99.0
82,Senate,128,8708,1,96.8
82,Senate,128,8764,1,95.9
82,Senate,128,8883,1,96.3
82,Senate,128,9152,3,98.1
82,Senate,128,9374,1,99.0
82,Senate,128,9401,7,98.5
82,Senate,128,9561,1,95.6
82,Senate,128,9865,1,98.7
82,Senate,128,9930,1,95.9
82,Senate,128,9998,1,95.3
82,Senate,128,10110,1,99.0
82,Senate,128,10163,1,95.1
82,Senate,128,10450,1,98.8
82,Senate,128,96738,3,94.8
82,Senate,129,52,1,
82,Senate,129,165,3,
82,Senate,129,645,1,
82,Senate,129,659,1,
82,Senate,129,1021,3,
82,Senate,129,1024,1,
82,Senate,129,1027,3,
82,Senate,129,1338,1,
82,Senate,129,1341,1,
82,Senate,129,1365,1,
82,Senate,129,1395,3,
82,Senate,129,1489,3,
82,Senate,129,1510,1,
82,Senate,129,1570,1,
82,Senate,129,1678,1,
82,Senate,129,1831,1,
82,Senate,129,1986,1,
82,Senate,129,2066,1,
82,Senate,129,2609,1,
82,Senate,129,2691,1,
82,Senate,129,2745,1,
82,Senate,129,2803,1,
82,Senate,129,2822,7,
82,Senate,129,2838,1,
82,Senate,129,2901,1,
82,Senate,129,3110,1,
82,Senate,129,3206,1,
82,Senate,129,3349,1,
82,Senate,129,3388,1,
82,Senate,129,3536,1,
82,Senate,129,3603,1,
82,Senate,129,3783,1,
82,Senate,129,4227,1,
82,Senate,129,4321,1,
82,Senate,129,4328,3,
82,Senate,129,4382,1,
82,Senate,129,4418,1,
82,Senate,129,4483,1,
82,Senate,129,4520,1,
82,Senate,129,4728,3,
82,Senate,129,4747,1,
82,Senate,129,4834,1,
82,Senate,129,4922,1,
82,Senate,129,4949,1,
82,Senate,129,4979,1,
82,Senate,129,5009,1,
82,Senate,129,5122,1,
82,Senate,129,5158,1,
82,Senate,129,5213,1,
82,Senate,129,5240,3,
82,Senate,129,5343,1,
82,Senate,129,5452,1,
82,Senate,129,5591,1,
82,Senate,129,5739,1,
82,Senate,129,5767,1,
82,Senate,129,5913,1,
82,Senate,129,5944,1,
82,Senate,129,6021,1,
82,Senate,129,6107,1,
82,Senate,129,6132,1,
82,Senate,129,6137,3,
82,Senate,129,6151,1,
82,Senate,129,6242,1,
82,Senate,129,6293,1,
82,Senate,129,6346,1,
82,Senate,129,6525,1,
82,Senate,129,6597,3,
82,Senate,129,6613,1,
82,Senate,129,6796,1,
82,Senate,129,6820,1,
82,Senate,129,6856,1,
82,Senate,129,6939,1,
82,Senate,129,7020,1,
82,Senate,129,7070,1,
82,Senate,129,7229,1,
82,Senate,129,7958,1,
82,Senate,129,8138,1,
82,Senate,129,8185,1,
82,Senate,129,8270,1,
82,Senate,129,8593,1,
82,Senate,129,8635,1,
82,Senate,129,8666,1,
82,Senate,129,8708,3,
82,Senate,129,8764,1,
82,Senate,129,8883,1,
82,Senate,129,9152,3,
82,Senate,129,9374,1,
82,Senate,129,9401,3,
82,Senate,129,9561,1,
82,Senate,129,9865,1,
82,Senate,129,9930,1,
82,Senate,129,9998,3,
82,Senate,129,10110,1,
82,Senate,129,10163,1,
82,Senate,129,10450,1,
82,Senate,129,96738,1,
82,Senate,130,52,6,91.2
82,Senate,130,165,7,100.0
82,Senate,130,645,7,100.0
82,Senate,130,659,6,100.0
82,Senate,130,1021,3,90.6
82,Senate,130,1024,1,100.0
82,Senate,130,1027,2,99.2
82,Senate,130,1338,1,100.0
82,Senate,130,1341,1,99.7
82,Senate,130,1365,1,90.2
82,Senate,130,1395,7,99.7
82,Senate,130,1489,3,99.7
82,Senate,130,1510,1,84.4
82,Senate,130,1570,1,92.2
82,Senate,130,1678,7,100.0
82,Senate,130,1831,6,100.0
82,Senate,130,1986,6,99.9
82,Senate,130,2066,1,90.1
82,Senate,130,2609,1,95.8
82,Senate,130,2691,6,100.0
82,Senate,130,2745,6,88.2
82,Senate,130,2803,1,100.0
82,Senate,130,2822,7,59.2
82,Senate,130,2838,1,100.0
82,Senate,130,2901,6,92.2
82,Senate,130,3110,1,87.5
82,Senate,130,3206,3,38.6
82,Senate,130,3349,1,24.1
82,Senate,130,3388,6,100.0
82,Senate,130,3536,6,97.9
82,Senate,130,3603,6,98.6
82,Senate,130,3783,6,100.0
82,Senate,130,4227,6,100.0
82,Senate,130,4321,6,36.1
82,Senate,130,4328,6,100.0
82,Senate,130,4382,1,99.6
82,Senate,130,4418,6,100.0
82,Senate,130,4483,6,89.0
82,Senate,130,4520,6,80.5
82,Senate,130,4728,5,100.0
82,Senate,130,4747,6,100.0
82,Senate,130,4834,6,97.3
82,Senate,130,4922,3,100.0
82,Senate,130,4949,6,82.2
82,Senate,130,4979,6,100.0
82,Senate,130,5009,7,98.5
82,Senate,130,5122,6,100.0
82,Senate,130,5158,1,100.0
82,Senate,130,5213,6,99.9
82,Senate,130,5240,6,100.0
82,Senate,130,5343,1,75.8
82,Senate,130,5452,1,18.7
82,Senate,130,5591,6,100.0
82,Senate,130,5739,6,93.1
82,Senate,130,5767,5,99.4
82,Senate,130,5913,6,100.0
82,Senate,130,5944,1,99.6
82,Senate,130,6021,1,99.9
82,Senate,130,6107,7,97.3
82,Senate,130,6132,6,57.2
82,Senate,130,6137,2,97.7
82,Senate,130,6151,1,36.4
82,Senate,130,6242,6,100.0
82,Senate,130,6293,6,100.0
82,Senate,130,6346,6,100.0
82,Senate,130,6525,1,95.5
82,Senate,130,6597,7,100.0
82,Senate,130,6613,6,100.0
82,Senate,130,6796,1,96.6
82,Senate,130,6820,6,100.0
82,Senate,130,6856,5,100.0
82,Senate,130,6939,1,48.3
82,Senate,130,7020,7,98.9
82,Senate,130,7070,7,100.0
82,Senate,130,7229,6,100.0
82,Senate,130,7958,6,44.8
82,Senate,130,8138,6,66.9
82,Senate,130,8185,6,51.5
82,Senate,130,8270,1,99.9
82,Senate,130,8593,6,99.2
82,Senate,130,8635,7,29.1
82,Senate,130,8666,6,79.4
82,Senate,130,8708,1,60.2
82,Senate,130,8764,6,99.8
82,Senate,130,8883,6,86.0
82,Senate,130,9152,2,97.6
82,Senate,130,9374,6,67.7
82,Senate,130,9401,7,5.7
82,Senate,130,9561,6,100.0
82,Senate,130,9865,1,97.9
82,Senate,130,9930,1,100.0
82,Senate,130,9998,1,100.0
82,Senate,130,10110,7,51.4
82,Senate,130,10163,1,100.0
82,Senate,130,10450,6,23.3
82,Senate,130,96738,6,100.0
82,Senate,131,52,1,73.1
82,Senate,131,165,7,66.3
82,Senate,131,645,7,92.2
82,Senate,131,659,6,54.2
82,Senate,131,1021,3,85.6
82,Senate,131,1024,1,93.7
82,Senate,131,1027,3,90.9
82,Senate,131,1338,7,86.7
82,Senate,131,1341,1,87.8
82,Senate,131,1365,1,43.2
82,Senate,131,1395,7,83.1
82,Senate,131,1489,3,88.0
82,Senate,131,1510,1,80.7
82,Senate,131,1570,6,26.6
82,Senate,131,1678,7,72.9
82,Senate,131,1831,6,74.8
82,Senate,131,1986,7,78.9
82,Senate,131,2066,6,29.3
82,Senate,131,2609,1,89.0
82,Senate,131,2691,1,48.6
82,Senate,131,2745,1,79.0
82,Senate,131,2803,1,84.3
82,Senate,131,2822,7,85.6
82,Senate,131,2838,6,25.8
82,Senate,131,2901,7,88.0
82,Senate,131,3110,1,90.8
82,Senate,131,3206,3,84.7
82,Senate,131,3349,1,35.2
82,Senate,131,3388,6,87.1
82,Senate,131,3536,6,65.8
82,Senate,131,3603,1,33.8
82,Senate,131,3783,6,63.0
82,Senate,131,4227,6,71.4
82,Senate,131,4321,1,88.4
82,Senate,131,4328,1,37.0
82,Senate,131,4382,1,89.4
82,Senate,131,4418,6,86.4
82,Senate,131,4483,1,27.3
82,Senate,131,4520,6,71.9
82,Senate,131,4728,6,62.4
82,Senate,131,4747,1,34.1
82,Senate,131,4834,1,79.0
82,Senate,131,4922,3,92.6
82,Senate,131,4949,6,69.1
82,Senate,131,4979,6,78.1
82,Senate,131,5009,7,88.6
82,Senate,131,5122,6,75.3
82,Senate,131,5158,1,90.9
82,Senate,131,5213,6,83.2
82,Senate,131,5240,6,67.8
82,Senate,131,5343,1,84.1
82,Senate,131,5452,6,63.7
82,Senate,131,5591,1,41.3
82,Senate,131,5739,6,18.9
82,Senate,131,5767,1,13.6
82,Senate,131,5913,1,31.1
82,Senate,131,5944,1,63.6
82,Senate,131,6021,3,93.1
82,Senate,131,6107,7,86.4
82,Senate,131,6132,6,71.6
82,Senate,131,6137,3,77.9
82,Senate,131,6151,6,84.8
82,Senate,131,6242,6,83.1
82,Senate,131,6293,6,70.2
82,Senate,131,6346,6,52.2
82,Senate,131,6525,1,79.3
82,Senate,131,6597,7,73.3
82,Senate,131,6613,1,54.0
82,Senate,131,6796,6,22.2
82,Senate,131,6820,6,74.7
82,Senate,131,6856,6,73.2
82,Senate,131,6939,6,20.9
82,Senate,131,7020,3,50.7
82,Senate,131,7070,7,68.6
82,Senate,131,7229,1,43.8
82,Senate,131,7958,6,74.6
82,Senate,131,8138,6,86.2
82,Senate,131,8185,1,82.3
82,Senate,131,8270,1,83.9
82,Senate,131,8593,1,18.2
82,Senate,131,8635,3,84.4
82,Senate,131,8666,1,74.6
82,Senate,131,8708,1,17.6
82,Senate,131,8764,6,84.8
82,Senate,131,8883,6,87.5
82,Senate,131,9152,3,91.7
82,Senate,131,9374,6,24.6
82,Senate,131,9401,7,77.4
82,Senate,131,9561,7,80.4
82,Senate,131,9865,1,85.1
82,Senate,131,9930,1,81.6
82,Senate,131,9998,1,87.7
82,Senate,131,10110,6,20.3
82,Senate,131,10163,1,95.9
82,Senate,131,10450,6,38.8
82,Senate,131,96738,6,38.1
82,Senate,132,52,1,91.9
82,Senate,132,165,2,96.5
82,Senate,132,645,4,88.4
82,Senate,132,659,1,99.8
82,Senate,132,1021,4,49.2
82,Senate,132,1024,4,96.1
82,Senate,132,1027,4,71.3
82,Senate,132,1338,7,96.6
82,Senate,132,1341,1,20.6
82,Senate,132,1365,4,66.0
82,Senate,132,1395,7,81.9
82,Senate,132,1489,4,79.5
82,Senate,132,1510,6,45.6
82,Senate,132,1570,1,40.7
82,Senate,132,1678,7,94.6
82,Senate,132,1831,1,94.9
82,Senate,132,1986,1,90.8
82,Senate,132,2066,7,57.5
82,Senate,132,2609,6,56.8
