congress,chamber,rollnumber,icpsr,cast_code,prob
82,House,95,4846,6,96.6
82,House,95,4851,6,93.9
82,House,95,4880,6,96.8
82,House,95,4891,6,97.1
82,House,95,4898,6,95.9
82,House,95,4911,6,92.0
82,House,95,4917,6,95.8
82,House,95,4928,6,95.6
82,House,95,4976,6,98.1
82,House,95,5020,7,96.9
82,House,95,5035,6,95.1
82,House,95,5056,6,94.6
82,House,95,5058,6,84.1
82,House,95,5071,6,95.6
82,House,95,5083,6,97.8
82,House,95,5097,6,79.9
82,House,95,5109,6,96.2
82,House,95,5110,7,97.2
82,House,95,5112,6,97.7
82,House,95,5116,6,96.0
82,House,95,5118,1,12.8
82,House,95,5136,1,15.7
82,House,95,5148,7,91.4
82,House,95,5180,7,93.9
82,House,95,5199,7,85.4
82,House,95,5208,6,94.8
82,House,95,5217,6,97.4
82,House,95,5235,7,96.5
82,House,95,5236,6,96.0
82,House,95,5255,6,81.2
82,House,95,5301,6,89.7
82,House,95,5317,7,51.2
82,House,95,5326,7,88.5
82,House,95,5447,6,94.2
82,House,95,5459,6,83.3
82,House,95,5471,6,96.9
82,House,95,5476,7,96.8
82,House,95,5488,7,96.7
82,House,95,5552,6,97.2
82,House,95,5617,6,86.8
82,House,95,5671,6,95.2
82,House,95,5803,6,96.8
82,House,95,5826,7,95.5
82,House,95,5847,6,92.2
82,House,95,5880,6,80.9
82,House,95,5884,6,93.3
82,House,95,5885,6,97.6
82,House,95,5900,6,86.7
82,House,95,5905,7,80.7
82,House,95,5924,6,93.7
82,House,95,5967,6,81.5
82,House,95,5998,6,95.9
82,House,95,6033,6,97.1
82,House,95,6039,6,96.8
82,House,95,6061,6,88.6
82,House,95,6134,6,85.7
82,House,95,6169,6,96.7
82,House,95,6177,6,92.9
82,House,95,6204,7,96.9
82,House,95,6220,6,97.6
82,House,95,6259,7,90.3
82,House,95,6262,6,94.6
82,House,95,6267,6,90.8
82,House,95,6317,7,95.1
82,House,95,6353,6,94.9
82,House,95,6361,6,96.0
82,House,95,6389,6,95.3
82,House,95,6399,7,97.6
82,House,95,6437,6,98.1
82,House,95,6474,6,95.7
82,House,95,6481,6,96.8
82,House,95,6483,7,85.1
82,House,95,6516,6,96.9
82,House,95,6532,6,91.2
82,House,95,6561,6,78.8
82,House,95,6664,6,97.0
82,House,95,6685,7,87.5
82,House,95,6718,6,92.0
82,House,95,6721,7,90.8
82,House,95,6745,7,97.4
82,House,95,6765,6,92.7
82,House,95,6792,6,70.7
82,House,95,6795,6,96.6
82,House,95,6799,6,91.3
82,House,95,6809,7,89.6
82,House,95,6823,7,96.4
82,House,95,6826,6,95.0
82,House,95,6863,6,96.9
82,House,95,6922,6,96.0
82,House,95,6955,6,97.8
82,House,95,6958,6,95.0
82,House,95,6998,6,91.5
82,House,95,7004,6,91.5
82,House,95,7044,6,95.6
82,House,95,7046,7,98.1
82,House,95,7078,1,15.1
82,House,95,7102,6,96.9
82,House,95,7114,6,86.6
82,House,95,7228,6,95.1
82,House,95,7232,6,80.6
82,House,95,7234,6,97.1
82,House,95,7245,6,97.4
82,House,95,7343,1,9.6
82,House,95,7408,6,95.9
82,House,95,7415,7,93.6
82,House,95,7430,6,95.4
82,House,95,7498,7,94.5
82,House,95,7506,6,97.3
82,House,95,7551,6,97.0
82,House,95,7566,6,97.4
82,House,95,7568,7,32.1
82,House,95,7605,6,92.0
82,House,95,7610,6,83.5
82,House,95,7622,6,90.8
82,House,95,7637,7,97.3
82,House,95,7680,7,93.7
82,House,95,7682,6,92.0
82,House,95,7687,6,97.5
82,House,95,7695,6,84.5
82,House,95,7702,1,14.6
82,House,95,7731,6,95.3
82,House,95,7771,6,97.2
82,House,95,7774,7,95.9
82,House,95,7777,6,97.4
82,House,95,7779,6,95.5
82,House,95,7781,6,91.7
82,House,95,7799,6,96.3
82,House,95,7806,7,95.6
82,House,95,7844,6,90.7
82,House,95,7847,7,93.9
82,House,95,7869,6,93.5
82,House,95,7901,6,97.1
82,House,95,7908,6,93.9
82,House,95,7925,7,94.4
82,House,95,7954,6,89.0
82,House,95,7969,1,4.5
82,House,95,8010,6,86.8
82,House,95,8021,6,94.1
82,House,95,8023,6,95.7
82,House,95,8024,6,97.6
82,House,95,8035,6,94.8
82,House,95,8049,6,88.8
82,House,95,8050,7,62.7
82,House,95,8163,6,84.3
82,House,95,8170,6,97.4
82,House,95,8177,6,94.9
82,House,95,8219,6,96.1
82,House,95,8247,6,98.0
82,House,95,8283,6,90.5
82,House,95,8299,7,95.5
82,House,95,8301,6,96.6
82,House,95,8318,6,93.4
82,House,95,8322,6,96.7
82,House,95,8341,6,97.7
82,House,95,8346,6,97.5
82,House,95,8392,6,93.5
82,House,95,8426,7,96.9
82,House,95,8437,7,83.0
82,House,95,8444,6,94.1
82,House,95,8484,6,94.2
82,House,95,8506,6,89.3
82,House,95,8507,7,94.2
82,House,95,8532,6,95.5
82,House,95,8533,6,96.8
82,House,95,8556,1,4.8
82,House,95,8616,6,91.5
82,House,95,8636,6,95.9
82,House,95,8663,6,93.7
82,House,95,8709,6,90.1
82,House,95,8778,6,89.6
82,House,95,8814,6,97.8
82,House,95,8824,1,9.6
82,House,95,8839,7,96.0
82,House,95,8866,7,90.4
82,House,95,8949,6,95.1
82,House,95,8960,6,97.4
82,House,95,9099,6,95.1
82,House,95,9144,7,91.4
82,House,95,9148,1,4.7
82,House,95,9168,6,97.2
82,House,95,9203,7,97.2
82,House,95,9241,6,94.2
82,House,95,9284,6,94.4
82,House,95,9320,7,87.9
82,House,95,9338,6,93.8
82,House,95,9356,7,89.0
82,House,95,9409,6,98.0
82,House,95,9473,1,20.3
82,House,95,9584,6,93.6
82,House,95,9627,6,95.7
82,House,95,9645,6,97.7
82,House,95,9657,6,95.4
82,House,95,9677,7,93.5
82,House,95,9688,6,96.6
82,House,95,9693,6,94.5
82,House,95,9791,1,3.9
82,House,95,9882,6,94.2
82,House,95,9917,6,96.5
82,House,95,9927,6,90.6
82,House,95,9956,7,92.4
82,House,95,9978,6,95.7
82,House,95,9996,6,95.6
82,House,95,10002,7,82.1
82,House,95,10075,6,92.9
82,House,95,10085,6,93.9
82,House,95,10091,6,97.7
82,House,95,10092,1,91.4
82,House,95,10095,7,96.1
82,House,95,10162,6,95.6
82,House,95,10191,6,95.7
82,House,95,10201,7,91.8
82,House,95,10212,6,96.1
82,House,95,10244,1,4.4
82,House,95,10279,6,95.5
82,House,95,10299,6,98.2
82,House,95,10303,6,96.4
82,House,95,10314,6,97.6
82,House,95,10329,6,95.5
82,House,95,10330,6,89.1
82,House,95,10348,6,96.0
82,House,95,10421,7,82.2
82,House,95,10431,6,93.2
82,House,95,10463,6,90.0
82,House,95,99900,9,90.3
82,House,96,1,1,98.3
82,House,96,2,1,95.9
82,House,96,13,1,95.6
82,House,96,18,1,98.3
82,House,96,46,1,89.2
82,House,96,62,1,89.3
82,House,96,100,7,95.3
82,House,96,116,1,98.4
82,House,96,121,1,97.5
82,House,96,158,1,98.0
82,House,96,173,1,98.4
82,House,96,188,1,97.8
82,House,96,195,1,95.1
82,House,96,205,7,84.1
82,House,96,207,1,98.0
82,House,96,226,1,98.2
82,House,96,235,7,98.3
82,House,96,275,1,92.4
82,House,96,291,1,98.3
82,House,96,310,1,98.4
82,House,96,339,6,7.9
82,House,96,364,7,98.4
82,House,96,377,1,97.1
82,House,96,431,1,95.1
82,House,96,433,1,96.9
82,House,96,465,1,87.3
82,House,96,516,7,92.4
82,House,96,518,1,98.3
82,House,96,520,1,93.9
82,House,96,546,1,98.2
82,House,96,550,1,97.9
82,House,96,567,1,93.2
82,House,96,590,7,98.1
82,House,96,621,1,97.4
82,House,96,633,1,96.9
82,House,96,639,1,98.4
82,House,96,660,1,95.8
82,House,96,672,7,97.8
82,House,96,680,1,97.7
82,House,96,731,6,8.1
82,House,96,758,7,98.2
82,House,96,789,1,86.8
82,House,96,823,1,98.0
82,House,96,824,7,90.9
82,House,96,835,1,85.7
82,House,96,837,1,98.3
82,House,96,846,1,93.6
82,House,96,869,1,93.7
82,House,96,891,1,97.7
82,House,96,937,1,95.1
82,House,96,971,7,98.2
82,House,96,986,1,98.3
82,House,96,1000,1,98.0
82,House,96,1081,1,94.6
82,House,96,1104,7,97.6
82,House,96,1130,1,92.9
82,House,96,1152,1,98.3
82,House,96,1181,1,95.1
82,House,96,1190,1,83.3
82,House,96,1205,1,86.2
82,House,96,1215,1,95.7
82,House,96,1218,1,85.0
82,House,96,1254,1,97.7
82,House,96,1282,1,95.3
82,House,96,1300,1,93.8
82,House,96,1316,1,95.4
82,House,96,1324,7,95.4
82,House,96,1328,1,98.3
82,House,96,1340,1,97.2
82,House,96,1369,7,88.4
82,House,96,1371,7,98.1
82,House,96,1439,1,93.1
82,House,96,1476,1,96.1
82,House,96,1479,1,95.5
82,House,96,1512,1,95.6
82,House,96,1517,1,90.2
82,House,96,1569,7,94.5
82,House,96,1611,7,87.5
82,House,96,1676,1,96.1
82,House,96,1682,7,94.3
82,House,96,1684,1,98.5
82,House,96,1702,1,98.1
82,House,96,1719,1,80.7
82,House,96,1722,1,98.1
82,House,96,1829,1,91.4
82,House,96,1839,1,89.0
82,House,96,1920,1,98.3
82,House,96,1931,7,98.2
82,House,96,1952,1,95.6
82,House,96,1960,7,90.6
82,House,96,2032,1,93.8
82,House,96,2049,1,92.4
82,House,96,2065,7,98.0
82,House,96,2087,1,97.5
82,House,96,2089,7,97.9
82,House,96,2111,1,95.4
82,House,96,2159,7,95.6
82,House,96,2199,1,92.8
82,House,96,2227,1,98.4
82,House,96,2256,1,98.5
82,House,96,2267,1,95.4
82,House,96,2275,1,95.2
82,House,96,2298,7,98.3
82,House,96,2376,1,93.7
82,House,96,2383,1,97.0
82,House,96,2389,1,95.7
82,House,96,2433,7,84.6
82,House,96,2448,7,92.2
82,House,96,2468,1,90.5
82,House,96,2476,7,93.3
82,House,96,2490,7,96.4
82,House,96,2507,1,98.5
82,House,96,2517,7,90.9
82,House,96,2531,1,98.4
82,House,96,2538,1,98.1
82,House,96,2604,1,88.8
82,House,96,2646,7,80.9
82,House,96,2647,1,98.2
82,House,96,2653,1,98.0
82,House,96,2660,1,93.5
82,House,96,2662,1,97.1
82,House,96,2672,7,95.6
82,House,96,2684,1,94.7
82,House,96,2713,1,91.3
82,House,96,2791,1,95.3
82,House,96,2827,1,98.3
82,House,96,2833,1,89.0
82,House,96,2909,1,87.9
82,House,96,2935,1,98.3
82,House,96,2948,7,97.5
82,House,96,2965,1,95.4
82,House,96,3034,1,89.4
82,House,96,3054,1,96.2
82,House,96,3092,1,93.5
82,House,96,3105,7,98.3
82,House,96,3114,1,96.0
82,House,96,3149,7,75.2
82,House,96,3171,6,4.4
82,House,96,3224,6,9.3
82,House,96,3246,7,91.7
82,House,96,3264,1,90.7
82,House,96,3268,1,98.2
82,House,96,3286,1,95.0
82,House,96,3346,7,91.6
82,House,96,3386,1,94.4
82,House,96,3409,1,97.7
82,House,96,3415,7,91.9
82,House,96,3446,7,98.4
82,House,96,3480,1,93.1
82,House,96,3499,1,95.9
82,House,96,3506,7,95.5
82,House,96,3510,7,98.4
82,House,96,3534,1,98.3
82,House,96,3649,6,1.8
82,House,96,3682,1,97.7
82,House,96,3700,1,88.0
82,House,96,3704,7,91.7
82,House,96,3737,1,98.0
82,House,96,3744,1,87.2
82,House,96,3752,7,91.8
82,House,96,3754,1,94.1
82,House,96,3785,1,86.1
82,House,96,3802,1,96.3
82,House,96,3809,7,91.3
82,House,96,3853,1,33.1
82,House,96,3888,1,96.4
82,House,96,3902,1,98.4
82,House,96,3924,1,98.5
82,House,96,3937,1,98.2
82,House,96,3946,1,98.4
82,House,96,3963,1,98.3
82,House,96,4031,7,98.0
82,House,96,4050,1,98.3
82,House,96,4064,1,94.7
82,House,96,4110,1,93.3
82,House,96,4125,1,96.1
82,House,96,4139,1,98.2
82,House,96,4142,1,92.8
82,House,96,4165,1,98.1
82,House,96,4201,1,87.6
82,House,96,4244,1,92.8
82,House,96,4247,1,93.0
82,House,96,4275,7,95.5
82,House,96,4278,7,95.4
82,House,96,4279,7,87.7
82,House,96,4290,7,85.3
82,House,96,4354,1,96.6
82,House,96,4371,1,97.9
82,House,96,4372,1,96.8
82,House,96,4373,7,98.0
82,House,96,4429,1,98.4
82,House,96,4437,1,98.3
82,House,96,4450,1,98.4
82,House,96,4482,1,98.0
82,House,96,4487,6,20.0
82,House,96,4493,1,98.1
82,House,96,4514,7,87.3
82,House,96,4537,1,98.2
82,House,96,4562,1,98.3
82,House,96,4579,1,98.5
82,House,96,4644,7,91.1
82,House,96,4720,6,2.3
82,House,96,4751,1,98.4
82,House,96,4796,1,93.7
82,House,96,4822,1,92.3
82,House,96,4846,1,98.1
82,House,96,4851,1,93.6
82,House,96,4880,1,98.3
82,House,96,4891,1,97.0
82,House,96,4898,1,94.2
82,House,96,4911,1,95.0
82,House,96,4917,1,97.7
82,House,96,4928,1,96.9
82,House,96,4976,1,98.4
82,House,96,5020,7,98.3
82,House,96,5035,1,95.1
82,House,96,5056,1,94.8
82,House,96,5058,1,89.0
82,House,96,5071,1,95.7
82,House,96,5083,1,98.2
82,House,96,5097,1,86.4
82,House,96,5109,1,97.5
82,House,96,5110,7,98.3
82,House,96,5112,1,98.4
82,House,96,5116,1,97.0
82,House,96,5118,6,9.7
82,House,96,5136,6,12.4
82,House,96,5148,7,91.7
82,House,96,5180,7,92.9
82,House,96,5199,7,88.7
82,House,96,5208,7,94.8
82,House,96,5217,1,98.2
82,House,96,5235,7,97.8
82,House,96,5236,1,95.9
82,House,96,5255,1,87.3
82,House,96,5301,1,90.9
82,House,96,5317,7,75.4
82,House,96,5326,7,90.7
82,House,96,5447,1,93.5
82,House,96,5459,1,88.6
82,House,96,5471,1,96.6
82,House,96,5476,7,96.7
82,House,96,5488,7,98.2
82,House,96,5552,1,98.3
82,House,96,5617,1,89.8
82,House,96,5671,1,94.5
82,House,96,5803,1,98.0
82,House,96,5826,7,95.5
82,House,96,5847,1,93.0
82,House,96,5880,1,86.4
82,House,96,5884,1,93.3
82,House,96,5885,1,98.5
82,House,96,5900,1,89.3
82,House,96,5905,7,87.9
82,House,96,5924,1,94.1
82,House,96,5967,1,88.0
82,House,96,5998,1,95.5
82,House,96,6033,1,98.2
82,House,96,6039,1,98.2
82,House,96,6061,1,86.5
82,House,96,6134,7,88.8
82,House,96,6169,1,98.2
82,House,96,6177,1,92.6
82,House,96,6204,7,98.3
82,House,96,6220,1,98.5
82,House,96,6259,7,90.3
82,House,96,6262,1,97.1
82,House,96,6267,1,90.7
82,House,96,6317,7,94.3
82,House,96,6353,1,94.9
82,House,96,6361,1,95.9
82,House,96,6389,1,97.1
82,House,96,6399,7,98.4
82,House,96,6437,1,98.2
82,House,96,6474,1,97.2
82,House,96,6481,1,98.2
82,House,96,6483,7,89.1
82,House,96,6516,1,98.3
82,House,96,6532,1,92.4
82,House,96,6561,1,85.0
82,House,96,6664,1,97.2
82,House,96,6685,7,90.2
82,House,96,6718,1,92.9
82,House,96,6721,7,92.3
82,House,96,6745,7,98.4
82,House,96,6765,1,93.3
82,House,96,6792,1,83.0
82,House,96,6795,1,98.2
82,House,96,6799,1,92.3
82,House,96,6809,7,90.5
82,House,96,6823,7,98.1
82,House,96,6826,1,95.1
82,House,96,6863,1,98.3
82,House,96,6922,1,97.4
82,House,96,6955,1,98.5
82,House,96,6958,1,95.1
82,House,96,6998,1,91.0
82,House,96,7004,1,91.2
82,House,96,7044,1,96.9
82,House,96,7046,7,98.3
82,House,96,7078,6,11.7
82,House,96,7102,1,98.2
82,House,96,7114,1,88.1
82,House,96,7228,1,95.1
82,House,96,7232,1,87.7
82,House,96,7234,1,96.8
82,House,96,7245,1,97.8
82,House,96,7343,6,8.1
82,House,96,7408,1,95.0
82,House,96,7415,7,96.2
82,House,96,7430,1,95.4
82,House,96,7498,7,94.6
82,House,96,7506,1,96.9
82,House,96,7551,1,98.3
82,House,96,7566,1,98.4
82,House,96,7568,7,67.5
82,House,96,7605,1,92.8
82,House,96,7610,1,88.7
82,House,96,7622,1,92.3
82,House,96,7637,7,98.2
82,House,96,7680,7,92.4
82,House,96,7682,1,91.6
82,House,96,7687,1,98.2
82,House,96,7695,1,89.1
82,House,96,7702,6,11.8
82,House,96,7731,1,95.4
82,House,96,7771,1,96.5
82,House,96,7774,7,95.9
82,House,96,7777,1,98.3
82,House,96,7779,1,97.6
82,House,96,7781,1,93.5
82,House,96,7799,1,97.9
82,House,96,7806,7,95.6
82,House,96,7844,1,91.3
82,House,96,7847,7,92.6
82,House,96,7869,1,93.9
82,House,96,7901,1,98.2
82,House,96,7908,1,94.2
82,House,96,7925,7,94.5
82,House,96,7954,1,91.2
82,House,96,7969,6,4.5
82,House,96,8010,1,88.4
82,House,96,8021,1,93.9
82,House,96,8023,1,95.7
82,House,96,8024,1,98.2
82,House,96,8035,1,94.9
82,House,96,8049,1,90.7
82,House,96,8050,7,79.6
82,House,96,8163,7,86.5
82,House,96,8170,1,98.2
82,House,96,8177,1,97.5
82,House,96,8219,1,95.5
82,House,96,8247,1,98.5
82,House,96,8283,1,89.6
82,House,96,8299,1,97.2
82,House,96,8301,1,97.6
82,House,96,8318,7,95.8
82,House,96,8322,1,98.2
82,House,96,8341,1,97.3
82,House,96,8346,1,97.7
82,House,96,8392,1,95.6
82,House,96,8426,7,98.2
82,House,96,8437,7,87.9
82,House,96,8444,1,94.0
82,House,96,8484,1,95.6
82,House,96,8506,1,90.6
82,House,96,8507,7,94.4
82,House,96,8532,1,97.6
82,House,96,8533,1,98.0
82,House,96,8556,6,2.5
82,House,96,8616,1,92.5
82,House,96,8636,1,95.9
82,House,96,8663,1,95.6
82,House,96,8709,1,87.4
82,House,96,8778,1,91.5
82,House,96,8814,1,98.5
82,House,96,8824,6,8.2
82,House,96,8839,7,96.1
82,House,96,8866,7,92.1
82,House,96,8949,1,95.0
82,House,96,8960,1,98.2
82,House,96,9099,1,95.1
82,House,96,9144,7,93.1
82,House,96,9148,6,4.7
82,House,96,9168,1,98.3
82,House,96,9203,7,98.2
82,House,96,9241,1,94.3
82,House,96,9284,1,94.5
82,House,96,9320,7,90.7
82,House,96,9338,1,96.1
82,House,96,9356,7,91.3
82,House,96,9409,1,98.2
82,House,96,9473,7,87.3
82,House,96,9584,1,96.1
82,House,96,9627,1,97.3
82,House,96,9645,1,98.2
82,House,96,9657,1,97.3
82,House,96,9677,7,93.9
82,House,96,9688,1,98.2
82,House,96,9693,1,96.9
82,House,96,9791,1,95.4
82,House,96,9882,1,94.4
82,House,96,9917,1,98.1
82,House,96,9927,1,91.5
82,House,96,9956,7,95.0
82,House,96,9978,1,97.7
82,House,96,9996,1,95.7
82,House,96,10002,7,88.1
82,House,96,10075,1,93.4
82,House,96,10085,1,94.2
82,House,96,10091,1,98.3
82,House,96,10092,6,37.5
82,House,96,10095,7,97.9
82,House,96,10162,1,95.7
82,House,96,10191,1,97.8
82,House,96,10201,7,92.7
82,House,96,10212,1,97.8
82,House,96,10244,6,4.3
82,House,96,10279,1,95.6
82,House,96,10299,1,98.2
82,House,96,10303,1,98.1
82,House,96,10314,1,97.6
82,House,96,10329,1,95.6
82,House,96,10330,1,87.0
82,House,96,10348,1,97.1
82,House,96,10421,7,84.8
82,House,96,10431,1,93.2
82,House,96,10463,1,91.5
82,House,96,99900,9,91.1
82,House,97,1,7,71.5
82,House,97,2,6,97.2
82,House,97,13,6,98.4
82,House,97,18,1,83.6
82,House,97,46,6,97.8
82,House,97,62,6,99.9
82,House,97,100,7,99.7
82,House,97,116,6,10.3
82,House,97,121,1,96.7
82,House,97,158,1,82.5
82,House,97,173,6,22.9
82,House,97,188,2,84.5
82,House,97,195,6,99.5
82,House,97,205,5,99.7
82,House,97,207,1,72.7
82,House,97,226,1,93.7
82,House,97,235,1,81.8
82,House,97,275,6,99.9
82,House,97,291,1,91.5
82,House,97,310,6,20.8
82,House,97,339,6,99.8
82,House,97,364,2,48.3
82,House,97,377,8,82.7
82,House,97,431,6,99.5
82,House,97,433,7,98.1
82,House,97,465,6,99.7
82,House,97,516,5,99.9
82,House,97,518,1,91.6
82,House,97,520,6,99.9
82,House,97,546,1,91.5
82,House,97,550,1,92.7
82,House,97,567,6,99.9
82,House,97,590,2,75.3
82,House,97,621,1,96.6
82,House,97,633,6,98.0
82,House,97,639,1,49.3
82,House,97,660,6,99.3
82,House,97,672,1,84.6
82,House,97,680,1,94.4
82,House,97,731,1,100.0
82,House,97,758,2,95.7
82,House,97,789,7,99.7
82,House,97,823,1,95.9
82,House,97,824,5,99.9
82,House,97,835,6,99.8
82,House,97,837,1,93.9
82,House,97,846,6,99.9
82,House,97,869,6,98.9
82,House,97,891,1,96.3
82,House,97,937,6,99.7
82,House,97,971,2,92.6
82,House,97,986,1,71.0
82,House,97,1000,1,97.2
82,House,97,1081,5,99.8
82,House,97,1104,2,96.8
82,House,97,1130,6,99.9
82,House,97,1152,1,92.7
82,House,97,1181,6,99.7
82,House,97,1190,6,99.7
82,House,97,1205,6,99.5
82,House,97,1215,1,96.1
82,House,97,1218,1,99.9
82,House,97,1254,6,78.7
82,House,97,1282,7,99.2
82,House,97,1300,6,98.6
82,House,97,1316,6,99.6
82,House,97,1324,2,99.6
82,House,97,1328,1,93.6
82,House,97,1340,2,99.6
82,House,97,1369,5,99.4
82,House,97,1371,5,3.8
82,House,97,1439,6,99.9
82,House,97,1476,6,17.8
82,House,97,1479,6,99.5
82,House,97,1512,6,99.4
82,House,97,1517,6,99.6
82,House,97,1569,1,64.8
82,House,97,1611,5,98.6
82,House,97,1676,6,99.3
82,House,97,1682,6,99.8
82,House,97,1684,1,74.7
82,House,97,1702,1,96.9
82,House,97,1719,6,98.9
82,House,97,1722,1,91.6
82,House,97,1829,6,97.7
82,House,97,1839,1,99.7
82,House,97,1920,1,89.6
82,House,97,1931,5,9.0
82,House,97,1952,6,98.4
82,House,97,1960,7,100.0
82,House,97,2032,6,99.9
82,House,97,2049,6,99.9
82,House,97,2065,1,75.6
82,House,97,2087,6,1.2
82,House,97,2089,1,96.9
82,House,97,2111,6,99.4
82,House,97,2159,2,94.3
82,House,97,2199,6,96.2
82,House,97,2227,1,89.6
82,House,97,2256,1,80.5
82,House,97,2267,1,98.7
82,House,97,2275,1,99.9
82,House,97,2298,7,94.5
82,House,97,2376,6,99.9
82,House,97,2383,6,1.2
82,House,97,2389,6,97.7
82,House,97,2433,7,99.7
82,House,97,2448,5,99.9
82,House,97,2468,6,100.0
82,House,97,2476,5,99.5
82,House,97,2490,5,98.6
82,House,97,2507,1,84.2
82,House,97,2517,5,99.7
82,House,97,2531,1,91.8
82,House,97,2538,7,87.4
82,House,97,2604,7,98.0
82,House,97,2646,6,99.1
82,House,97,2647,1,82.1
82,House,97,2653,1,95.4
82,House,97,2660,6,97.8
82,House,97,2662,5,86.8
82,House,97,2672,7,99.3
82,House,97,2684,6,99.8
82,House,97,2713,6,99.6
82,House,97,2791,6,99.7
82,House,97,2827,2,93.9
82,House,97,2833,7,99.0
82,House,97,2909,7,100.0
82,House,97,2935,1,87.2
82,House,97,2948,7,99.3
82,House,97,2965,6,98.1
82,House,97,3034,6,100.0
82,House,97,3054,6,96.5
82,House,97,3092,6,98.7
82,House,97,3105,2,90.4
82,House,97,3114,6,99.1
82,House,97,3149,5,99.2
82,House,97,3171,6,98.7
82,House,97,3224,6,99.8
82,House,97,3246,5,96.5
82,House,97,3264,6,98.7
82,House,97,3268,7,96.5
82,House,97,3286,6,99.6
82,House,97,3346,7,100.0
82,House,97,3386,6,99.8
82,House,97,3409,1,61.4
82,House,97,3415,6,98.7
82,House,97,3446,2,92.3
82,House,97,3480,6,99.5
82,House,97,3499,6,99.4
82,House,97,3506,7,99.0
82,House,97,3510,2,79.8
82,House,97,3534,6,14.6
82,House,97,3649,1,92.8
82,House,97,3682,2,99.2
82,House,97,3700,6,99.0
82,House,97,3704,7,99.9
82,House,97,3737,1,97.2
82,House,97,3744,6,99.0
82,House,97,3752,6,99.1
82,House,97,3754,6,99.8
82,House,97,3785,6,98.8
82,House,97,3802,6,95.4
82,House,97,3809,5,100.0
82,House,97,3853,1,99.7
82,House,97,3888,2,99.4
82,House,97,3902,6,52.3
82,House,97,3924,6,26.8
82,House,97,3937,1,94.7
82,House,97,3946,2,88.9
82,House,97,3963,1,93.7
82,House,97,4031,1,95.7
82,House,97,4050,1,91.6
82,House,97,4064,6,99.8
82,House,97,4110,6,99.9
82,House,97,4125,7,98.2
82,House,97,4139,1,79.8
82,House,97,4142,6,96.8
82,House,97,4165,1,89.1
82,House,97,4201,6,98.6
82,House,97,4244,6,99.9
82,House,97,4247,6,99.7
82,House,97,4275,5,99.6
82,House,97,4278,6,97.1
82,House,97,4279,5,98.7
82,House,97,4290,5,99.2
82,House,97,4354,6,98.3
82,House,97,4371,1,93.8
82,House,97,4372,1,93.1
82,House,97,4373,7,97.9
82,House,97,4429,1,83.7
82,House,97,4437,1,94.8
82,House,97,4450,2,77.3
82,House,97,4482,1,89.7
82,House,97,4487,1,99.5
82,House,97,4493,2,94.7
82,House,97,4514,5,99.8
82,House,97,4537,1,62.0
82,House,97,4562,6,28.9
82,House,97,4579,1,67.6
82,House,97,4644,7,98.1
82,House,97,4720,1,33.0
82,House,97,4751,6,15.9
82,House,97,4796,6,99.9
82,House,97,4822,6,95.8
82,House,97,4846,2,96.0
82,House,97,4851,6,99.0
82,House,97,4880,1,95.7
82,House,97,4891,6,97.5
82,House,97,4898,6,38.3
82,House,97,4911,1,99.7
82,House,97,4917,1,97.2
82,House,97,4928,1,89.1
82,House,97,4976,7,61.5
82,House,97,5020,1,94.0
82,House,97,5035,6,99.7
82,House,97,5056,6,99.8
82,House,97,5058,6,100.0
82,House,97,5071,6,97.7
82,House,97,5083,1,76.4
82,House,97,5097,6,99.6
82,House,97,5109,1,96.6
82,House,97,5110,7,93.4
82,House,97,5112,1,82.9
82,House,97,5116,1,95.1
82,House,97,5118,6,99.9
82,House,97,5136,6,99.1
82,House,97,5148,5,99.0
82,House,97,5180,7,96.4
82,House,97,5199,5,99.5
82,House,97,5208,6,99.8
82,House,97,5217,7,90.3
82,House,97,5235,2,88.8
82,House,97,5236,6,99.4
82,House,97,5255,6,99.7
82,House,97,5301,6,99.4
82,House,97,5317,5,98.7
82,House,97,5326,6,99.8
82,House,97,5447,6,98.0
82,House,97,5459,6,100.0
82,House,97,5471,6,98.5
82,House,97,5476,7,98.5
82,House,97,5488,2,96.4
82,House,97,5552,1,86.5
82,House,97,5617,6,99.8
82,House,97,5671,6,98.4
82,House,97,5803,1,86.9
82,House,97,5826,7,98.8
82,House,97,5847,6,99.9
82,House,97,5880,6,99.3
82,House,97,5884,5,99.3
82,House,97,5885,1,82.4
82,House,97,5900,6,99.5
82,House,97,5905,7,100.0
82,House,97,5924,6,99.9
82,House,97,5967,6,99.9
82,House,97,5998,6,99.0
82,House,97,6033,1,93.9
82,House,97,6039,1,93.6
82,House,97,6061,1,99.1
82,House,97,6134,6,99.5
82,House,97,6169,1,96.3
82,House,97,6177,6,98.7
82,House,97,6204,2,93.7
82,House,97,6220,2,85.3
82,House,97,6259,5,97.9
82,House,97,6262,1,99.2
82,House,97,6267,6,97.9
82,House,97,6317,6,97.4
82,House,97,6353,6,99.6
82,House,97,6361,6,99.5
82,House,97,6389,1,96.9
82,House,97,6399,1,83.8
82,House,97,6437,6,43.2
82,House,97,6474,1,93.8
82,House,97,6481,1,94.1
82,House,97,6483,7,99.8
82,House,97,6516,1,95.3
82,House,97,6532,6,99.9
82,House,97,6561,6,99.0
82,House,97,6664,1,86.2
82,House,97,6685,6,99.8
82,House,97,6718,6,99.9
82,House,97,6721,5,99.9
82,House,97,6745,2,90.0
